"NOM_BLOC"	"NUM_CLIENT"	"INDICE"	"DATE_MVT"	"LIBELLE"	"TYPE_PIECE"	"REFERENCE_PIECE"	"REFERENCE_INTERNE"	"DEBIT"	"CREDIT"
"pr_regelement"	2324	""	10/01/20	"Règlement Chèque : 2769858"	"Règlement"	"6328"	"6328"		2002,734
"pr_regelement"	872	""	10/01/20	"Règlement Chèque : 0000668"	"Règlement"	"6329"	"6329"		9068,933
"pr_regelement"	2193	""	13/01/20	"Règlement Chèque : 0000096"	"Règlement"	"6330"	"6330"		3363
"pr_regelement"	1653	""	13/01/20	"Règlement Chèque : 3480519"	"Règlement"	"6331"	"6331"		676,919
"pr_regelement"	1653	""	13/01/20	"Règlement Chèque : 3480517"	"Règlement"	"6332"	"6332"		1000
"pr_regelement"	1653	""	13/01/20	"Règlement Espèce"	"Règlement"	"6333"	"6333"		1000
"pr_regelement"	1064	""	15/01/20	"Règlement Chèque : 2405889"	"Règlement"	"6334"	"6334"		700
"pr_regelement"	1064	""	15/01/20	"Règlement Chèque : 2405890"	"Règlement"	"6335"	"6335"		700
"pr_regelement"	1064	""	15/01/20	"Règlement Chèque : 2405891"	"Règlement"	"6336"	"6336"		700
"pr_regelement"	1064	""	15/01/20	"Règlement Chèque : 2405892"	"Règlement"	"6337"	"6337"		873,728
"pr_regelement"	1832	""	17/01/20	"Règlement Espèce"	"Règlement"	"6348"	"6348"		328,758
"pr_regelement"	1029	""	21/01/20	"Règlement Chèque : 0438506"	"Règlement"	"6349"	"6349"		295,992
"pr_regelement"	2131	""	20/07/20	"Règlement Chèque : 3073991"	"Règlement"	"7038"	"7038"		38363,972
"pr_regelement"	2108	""	20/07/20	"Règlement Chèque : 3784605"	"Règlement"	"7039"	"7039"		18256,108
"pr_regelement"	2108	""	20/07/20	"Règlement Chèque : 3784606"	"Règlement"	"7040"	"7040"		2467
"pr_regelement"	2066	""	20/07/20	"Règlement Chèque : 4367210"	"Règlement"	"7041"	"7041"		20298,499
"pr_regelement"	853	""	20/07/20	"Règlement Chèque : 5220237"	"Règlement"	"7042"	"7042"		1964,526
"pr_regelement"	853	""	20/07/20	"Règlement Chèque : 5220240"	"Règlement"	"7043"	"7043"		798,608
"pr_regelement"	853	""	20/07/20	"Règlement Chèque : 5220238"	"Règlement"	"7044"	"7044"		1263,776
"pr_regelement"	2492	""	21/07/20	"Règlement Espèce"	"Règlement"	"7045"	"7045"		117
"pr_regelement"	748	""	21/07/20	"Règlement Chèque : 0230250"	"Règlement"	"7046"	"7046"		7250,66
"pr_regelement"	821	""	11/03/21	"Règlement Traite"	"Règlement"	"8164"	"8164"		6000
"pr_regelement"	821	""	11/03/21	"Règlement Traite"	"Règlement"	"8165"	"8165"		6000
"pr_regelement"	821	""	11/03/21	"Règlement Traite"	"Règlement"	"8166"	"8166"		6000
"pr_regelement"	821	""	11/03/21	"Règlement Traite"	"Règlement"	"8167"	"8167"		6000
"pr_regelement"	821	""	11/03/21	"Règlement Traite"	"Règlement"	"8168"	"8168"		6000
"pr_regelement"	821	""	11/03/21	"Règlement Traite"	"Règlement"	"8169"	"8169"		6000
"pr_regelement"	2766	""	11/03/21	"Règlement Chèque : 000000230"	"Règlement"	"8170"	"8170"		2135,308
"pr_regelement"	821	""	11/03/21	"Règlement Chèque : 0000356"	"Règlement"	"8171"	"8171"		6645
"pr_regelement"	2767	""	11/03/21	"Règlement Espèce"	"Règlement"	"8172"	"8172"		265,6
"pr_regelement"	2768	""	11/03/21	"Règlement Chèque : 1683796"	"Règlement"	"8173"	"8173"		1565,944
"pr_regelement"	2382	""	13/03/21	"Règlement Espèce"	"Règlement"	"8177"	"8177"		500
"pr_regelement"	2382	""	13/03/21	"Règlement Chèque : 0000403"	"Règlement"	"8178"	"8178"		332,4
"pr_regelement"	2553	""	22/09/20	"Règlement Chèque : 5484538"	"Règlement"	"7330"	"7330"		2467
"pr_regelement"	2566	""	22/09/20	"Règlement Chèque : 5431436"	"Règlement"	"7331"	"7331"		250
"pr_regelement"	494	""	22/09/20	"Règlement Espèce"	"Règlement"	"7332"	"7332"		449,314
"pr_regelement"	494	""	22/09/20	"Règlement Espèce"	"Règlement"	"7333"	"7333"		110
"pr_regelement"	2596	""	07/10/20	"Règlement Chèque : 5790240"	"Règlement"	"7426"	"7426"		500
"pr_regelement"	2016	""	22/09/20	"Règlement Espèce"	"Règlement"	"7335"	"7335"		100
"pr_regelement"	1253	""	22/09/20	"Règlement Chèque : 5486879"	"Règlement"	"7336"	"7336"		3267,529
"pr_regelement"	506	""	18/08/20	"Règlement Virement"	"Règlement"	"7152"	"7152"		2898,508
"pr_regelement"	1043	""	18/08/20	"Règlement Chèque : 0051510"	"Règlement"	"7153"	"7153"		523,559
"pr_regelement"	2522	""	18/08/20	"Règlement Virement"	"Règlement"	"7154"	"7154"		1017,468
"pr_regelement"	2082	""	18/08/20	"Règlement Chèque : 5652024"	"Règlement"	"7155"	"7155"		899,946
"pr_regelement"	676	""	18/08/20	"Règlement Espèce"	"Règlement"	"7156"	"7156"		520
"pr_regelement"	1000	""	18/08/20	"Règlement Virement"	"Règlement"	"7157"	"7157"		3470,287
"pr_regelement"	530	""	18/08/20	"Règlement Chèque : 0000019"	"Règlement"	"7158"	"7158"		3026,929
"pr_regelement"	2518	""	18/08/20	"Règlement Virement"	"Règlement"	"7159"	"7159"		3363
"pr_regelement"	2519	""	18/08/20	"Règlement Virement"	"Règlement"	"7160"	"7160"		3297,66
"pr_regelement"	1229	""	19/08/20	"Règlement Espèce"	"Règlement"	"7161"	"7161"		462,828
"pr_regelement"	579	""	19/08/20	"Règlement Chèque : 0000000178"	"Règlement"	"7162"	"7162"		304,2
"pr_regelement"	2144	""	19/08/20	"Règlement Chèque : 0000305"	"Règlement"	"7163"	"7163"		1472,36
"pr_regelement"	1450	""	19/08/20	"Règlement Chèque : 0000910"	"Règlement"	"7164"	"7164"		780
"pr_regelement"	1450	""	19/08/20	"Règlement Chèque : 0000911"	"Règlement"	"7165"	"7165"		779,267
"pr_regelement"	2527	""	21/08/20	"Règlement Espèce"	"Règlement"	"7166"	"7166"		27
"pr_regelement"	2527	""	21/08/20	"Règlement Espèce"	"Règlement"	"7167"	"7167"		1037,752
"pr_regelement"	2236	""	21/08/20	"Règlement Espèce"	"Règlement"	"7168"	"7168"		356,86
"pr_regelement"	2184	""	21/08/20	"Règlement Espèce"	"Règlement"	"7169"	"7169"		839,417
"pr_regelement"	2528	""	21/08/20	"Règlement Chèque : 0097795"	"Règlement"	"7170"	"7170"		1484
"pr_regelement"	983	""	21/08/20	"Règlement Chèque : 0171405"	"Règlement"	"7171"	"7171"		364
"pr_regelement"	983	""	21/08/20	"Règlement Chèque : 0171403"	"Règlement"	"7172"	"7172"		250
"pr_regelement"	983	""	21/08/20	"Règlement Chèque : 0171404"	"Règlement"	"7173"	"7173"		250
"pr_regelement"	983	""	21/08/20	"Règlement Chèque : 0171402"	"Règlement"	"7174"	"7174"		250
"pr_regelement"	2815	""	23/04/21	"Règlement Espèce"	"Règlement"	"8413"	"8413"		181,78
"pr_regelement"	2817	""	23/04/21	"Règlement Espèce"	"Règlement"	"8414"	"8414"		181,78
"pr_regelement"	2811	""	23/04/21	"Règlement Espèce"	"Règlement"	"8415"	"8415"		256,32
"pr_regelement"	2814	""	23/04/21	"Règlement Espèce"	"Règlement"	"8416"	"8416"		1863,792
"pr_regelement"	2402	""	23/04/21	"Règlement Chèque : 6963005"	"Règlement"	"8417"	"8417"		511,333
"pr_regelement"	2812	""	23/04/21	"Règlement Espèce"	"Règlement"	"8418"	"8418"		1488,587
"pr_regelement"	505	""	23/04/21	"Règlement Espèce"	"Règlement"	"8428"	"8428"		174,552
"pr_regelement"	505	""	03/02/21	"Règlement Espèce"	"Règlement"	"8426"	"8426"		300
"pr_regelement"	505	""	07/07/20	"Règlement Espèce"	"Règlement"	"8427"	"8427"		156
"pr_regelement"	2797	""	23/04/21	"Règlement Chèque : 2028426"	"Règlement"	"8429"	"8429"		2700
"pr_regelement"	489	""	23/04/21	"Règlement Chèque : 0003097"	"Règlement"	"8430"	"8430"		1750,424
"pr_regelement"	2807	""	23/04/21	"Règlement Espèce"	"Règlement"	"8431"	"8431"		294,064
"pr_regelement"	2774	""	23/04/21	"Règlement Espèce"	"Règlement"	"8432"	"8432"		482,74
"pr_regelement"	572	""	23/04/21	"Règlement Chèque : 1584451"	"Règlement"	"8433"	"8433"		3608
"pr_regelement"	1818	""	28/04/21	"Règlement Virement"	"Règlement"	"8441"	"8441"		8603,682
"pr_regelement"	1000	""	28/04/21	"Règlement Virement"	"Règlement"	"8442"	"8442"		3399,767
"pr_regelement"	2726	""	08/02/21	"Règlement Chèque : 00000027"	"Règlement"	"7954"	"7954"		3908,369
"pr_facture"	3369	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2972"	"21110"	1441	
"pr_facture"	2606	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2973"	"21111"	4423	
"pr_facture"	3374	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2974"	"21112"	6663	
"pr_facture"	3546	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2975"	"21113"	1347	
"pr_facture"	1678	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2976"	"21114"	13323	
"pr_facture"	3676	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2977"	"21115"	22103	
"pr_facture"	3359	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2978"	"21116"	5119	
"pr_facture"	4893	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2979"	"21117"	10811,336	
"pr_facture"	1493	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2980"	"21118"	27	
"pr_facture"	4917	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2981"	"21119"	559,973	
"pr_facture"	1101	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2982"	"21120"	559,38	
"pr_facture"	2743	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2983"	"21121"	117,1	
"pr_facture"	4918	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2984"	"21122"	2344,329	
"pr_facture"	4919	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2985"	"21123"	209,867	
"pr_facture"	3967	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2986"	"21124"	479,176	
"pr_facture"	4920	""	20/10/25	"Facture PRIME"	"PRIME"	"2025 M 2987"	"21125"	157,296	
"pr_facture"	4921	""	22/10/25	"Facture PRIME"	"PRIME"	"2025 M 2996"	"21134"	2843,572	
"pr_facture"	4273	""	22/10/25	"Facture PRIME"	"PRIME"	"2025 M 2997"	"21135"	7688,2	
"pr_facture"	2441	""	22/10/25	"Facture PRIME"	"PRIME"	"2025 M 2998"	"21136"	4074,866	
"pr_facture"	3284	""	22/10/25	"Facture PRIME"	"PRIME"	"2025 M 3001"	"21139"	2278,886	
"pr_facture"	2547	""	25/03/26	"Facture PRIME"	"PRIME"	"2026 M 872"	"22906"	855,219	
"pr_facture"	2297	""	25/03/26	"Facture PRIME"	"PRIME"	"2026 M 873"	"22907"	1589,013	
"pr_regelement"	1083	""	29/09/20	"Règlement Chèque : 0000000297"	"Règlement"	"7368"	"7368"		743,576
"pr_regelement"	1509	""	29/09/20	"Règlement Chèque : 0001810"	"Règlement"	"7369"	"7369"		646,211
"pr_regelement"	2582	""	29/09/20	"Règlement Espèce"	"Règlement"	"7370"	"7370"		2178,033
"pr_regelement"	2035	""	29/09/20	"Règlement Chèque : 0002730"	"Règlement"	"7371"	"7371"		2378,348
"pr_regelement"	2036	""	29/09/20	"Règlement Chèque : 0003744"	"Règlement"	"7372"	"7372"		1477,082
"pr_regelement"	1610	""	29/09/20	"Règlement Chèque : 0002168"	"Règlement"	"7373"	"7373"		5238,593
"pr_regelement"	1868	""	29/09/20	"Règlement Espèce"	"Règlement"	"7374"	"7374"		557,759
"pr_facture"	4617	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 414"	"22448"	669,553	
"pr_facture"	1057	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 415"	"22449"	15688,6	
"pr_facture"	3189	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 416"	"22450"	1224	
"pr_facture"	3287	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 417"	"22451"	28899,2	
"pr_facture"	3443	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 418"	"22452"	5559,2	
"pr_facture"	3507	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 419"	"22453"	1563,2	
"pr_facture"	4104	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 420"	"22454"	11099,2	
"pr_facture"	4664	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 421"	"22455"	24539,2	
"pr_facture"	4501	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 422"	"22456"	27	
"pr_facture"	1863	""	05/02/26	"Facture PRIME"	"PRIME"	"2026 M 423"	"22457"	3187,711	
"pr_facture"	2455	""	06/02/26	"Facture PRIME"	"PRIME"	"2026 M 427"	"22461"	6995,959	
"pr_facture"	4879	""	06/02/26	"Facture PRIME"	"PRIME"	"2026 M 428"	"22462"	1811,056	
"pr_facture"	2350	""	06/02/26	"Facture PRIME"	"PRIME"	"2026 M 429"	"22463"	2346,345	
"pr_facture"	5049	""	06/02/26	"Facture PRIME"	"PRIME"	"2026 M 430"	"22464"	240,1	
"pr_facture"	2188	""	06/02/26	"Facture PRIME"	"PRIME"	"2026 M 432"	"22466"	410,914	
"pr_facture"	2954	""	06/02/26	"Facture PRIME"	"PRIME"	"2026 M 435"	"22469"	670,242	
"pr_facture"	1593	""	06/02/26	"Facture PRIME"	"PRIME"	"2026 M 436"	"22470"	19887,228	
"pr_facture"	1863	""	06/02/26	"Facture PRIME"	"PRIME"	"2026 M 437"	"22471"	45686,969	
"pr_facture"	2848	""	07/02/26	"Facture PRIME"	"PRIME"	"2026 M 439"	"22473"	668,534	
"pr_facture"	1066	""	07/02/26	"Facture PRIME"	"PRIME"	"2026 M 440"	"22474"	5188,77	
"pr_facture"	1645	""	07/02/26	"Facture PRIME"	"PRIME"	"2026 M 441"	"22475"	4290,548	
"pr_facture"	2002	""	09/02/26	"Facture PRIME"	"PRIME"	"2026 M 442"	"22476"	30086,575	
"pr_facture"	1457	""	09/02/26	"Facture PRIME"	"PRIME"	"2026 M 443"	"22477"	4499,8	
"pr_facture"	3840	""	23/12/25	"Facture PRIME"	"PRIME"	"2025 M 3603"	"21741"	262,432	
"pr_facture"	1236	""	23/12/25	"Facture PRIME"	"PRIME"	"2025 M 3604"	"21742"	548,592	
"pr_facture"	525	""	23/12/25	"Facture PRIME"	"PRIME"	"2025 M 3605"	"21743"	1010,917	
"pr_facture"	726	""	24/12/25	"Facture PRIME"	"PRIME"	"2025 M 3666"	"21804"	2868	
"pr_facture"	726	""	24/12/25	"Facture PRIME"	"PRIME"	"2025 M 3667"	"21805"	3708	
"pr_facture"	3424	""	24/12/25	"Facture PRIME"	"PRIME"	"2025 M 3668"	"21806"	2281,379	
"pr_facture"	2240	""	24/12/25	"Facture PRIME"	"PRIME"	"2025 M 3705"	"21843"	6163	
"pr_facture"	1867	""	24/12/25	"Facture PRIME"	"PRIME"	"2025 M 3710"	"21848"	788,611	
"pr_facture"	4529	""	24/12/25	"Facture PRIME"	"PRIME"	"2025 M 3711"	"21849"	370,496	
"pr_facture"	4617	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3712"	"21850"	8496,04	
"pr_facture"	4617	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3713"	"21851"	61614,2	
"pr_facture"	2693	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3820"	"21958"	1161,272	
"pr_facture"	2349	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3831"	"21969"	1334,598	
"pr_facture"	3044	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3832"	"21970"	3359,304	
"pr_facture"	4509	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3833"	"21971"	5318,643	
"pr_facture"	4278	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3834"	"21972"	799,824	
"pr_facture"	3820	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3835"	"21973"	467,515	
"pr_facture"	2926	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3836"	"21974"	272,692	
"pr_facture"	4799	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3837"	"21975"	1194,384	
"pr_facture"	1147	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3870"	"22008"	27	
"pr_facture"	1265	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3872"	"22010"	416,625	
"pr_facture"	4778	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3874"	"22012"	2261,835	
"pr_facture"	2583	""	27/12/25	"Facture PRIME"	"PRIME"	"2025 M 3875"	"22013"	754,916	
"pr_facture"	4523	""	03/01/26	"Facture PRIME"	"PRIME"	"2026 M 12"	"22046"	3904,006	
"pr_facture"	664	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 13"	"22047"	2833,601	
"pr_facture"	748	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 14"	"22048"	7183,65	
"pr_facture"	748	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 15"	"22049"	3142,085	
"pr_facture"	4031	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 16"	"22050"	8111,776	
"pr_facture"	489	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 17"	"22051"	5547,344	
"pr_facture"	4964	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 18"	"22052"	174,293	
"pr_facture"	3096	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 19"	"22053"	735,3	
"pr_facture"	4977	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 20"	"22054"	27	
"pr_facture"	748	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 21"	"22055"	6733,633	
"pr_facture"	853	""	05/01/26	"Facture PRIME"	"PRIME"	"2026 M 22"	"22056"	721,998	
"pr_facture"	895	""	30/07/25	"Facture PRIME"	"PRIME"	"2025 M 2152"	"20290"	1515,441	
"pr_facture"	1328	""	30/07/25	"Facture PRIME"	"PRIME"	"2025 M 2153"	"20291"	4039,038	
"pr_facture"	748	""	30/07/25	"Facture PRIME"	"PRIME"	"2025 M 2154"	"20292"	694,341	
"pr_facture"	3151	""	30/07/25	"Facture PRIME"	"PRIME"	"2025 M 2155"	"20293"	1352,338	
"pr_facture"	3061	""	30/07/25	"Facture PRIME"	"PRIME"	"2025 M 2156"	"20294"	2785,04	
"pr_facture"	2932	""	30/07/25	"Facture PRIME"	"PRIME"	"2025 M 2157"	"20295"	653,086	
"pr_facture"	4317	""	30/07/25	"Facture PRIME"	"PRIME"	"2025 M 2158"	"20296"	1215,173	
"pr_facture"	4427	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2708"	"20846"	1448,115	
"pr_facture"	4367	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2709"	"20847"	242,8	
"pr_facture"	4387	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2710"	"20848"	1478,416	
"pr_facture"	4385	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2711"	"20849"	1015,732	
"pr_facture"	3464	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2712"	"20850"	5488	
"pr_facture"	4870	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2713"	"20851"	353,53	
"pr_facture"	4871	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2714"	"20852"	3165,758	
"pr_facture"	4872	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2715"	"20853"	2110,83	
"pr_facture"	4873	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2716"	"20854"	1976,352	
"pr_facture"	4875	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2717"	"20855"	3904,29	
"pr_facture"	4876	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2718"	"20856"	926,454	
"pr_facture"	4877	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2719"	"20857"	2223,786	
"pr_facture"	4874	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2721"	"20859"	1015,058	
"pr_facture"	4065	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2723"	"20861"	514,819	
"pr_facture"	1987	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2725"	"20863"	545518,9	
"pr_facture"	4574	""	24/09/25	"Facture PRIME"	"PRIME"	"2025 M 2726"	"20864"	1229,501	
"pr_facture"	4770	""	30/09/25	"Facture PRIME"	"PRIME"	"2025 M 2825"	"20963"	193,4	
"pr_facture"	4617	""	30/09/25	"Facture PRIME"	"PRIME"	"2025 M 2827"	"20965"	333,384	
"pr_facture"	4673	""	30/09/25	"Facture PRIME"	"PRIME"	"2025 M 2829"	"20967"	268,105	
"pr_facture"	3499	""	30/09/25	"Facture PRIME"	"PRIME"	"2025 M 2830"	"20968"	2423,378	
"pr_facture"	3459	""	30/09/25	"Facture PRIME"	"PRIME"	"2025 M 2832"	"20970"	3758,048	
"pr_facture"	3817	""	30/09/25	"Facture PRIME"	"PRIME"	"2025 M 2833"	"20971"	2012,22	
"pr_facture"	3115	""	19/11/25	"Facture PRIME"	"PRIME"	"2025 M 3267"	"21405"	953,879	
"pr_facture"	3626	""	19/11/25	"Facture PRIME"	"PRIME"	"2025 M 3268"	"21406"	294,035	
"pr_facture"	1994	""	09/02/26	"Facture PRIME"	"PRIME"	"2026 M 444"	"22478"	523,8	
"pr_facture"	2271	""	09/02/26	"Facture PRIME"	"PRIME"	"2026 M 445"	"22479"	1699,8	
"pr_facture"	5051	""	09/02/26	"Facture PRIME"	"PRIME"	"2026 M 447"	"22481"	515,578	
"pr_facture"	5050	""	09/02/26	"Facture PRIME"	"PRIME"	"2026 M 448"	"22482"	596,477	
"pr_regelement"	2063	""	15/12/20	"Règlement Virement"	"Règlement"	"7750"	"7750"		246,185
"pr_regelement"	2407	""	15/12/20	"Règlement Virement"	"Règlement"	"7753"	"7753"		5525
"pr_regelement"	2063	""	15/12/20	"Règlement Virement"	"Règlement"	"7752"	"7752"		2591,1
"pr_regelement"	2407	""	15/12/20	"Règlement Virement"	"Règlement"	"7754"	"7754"		10889,271
"pr_regelement"	1525	""	15/12/20	"Règlement Virement"	"Règlement"	"7755"	"7755"		3880,427
"pr_regelement"	2291	""	15/12/20	"Règlement Espèce"	"Règlement"	"7756"	"7756"		516,039
"pr_regelement"	2343	""	15/12/20	"Règlement Chèque : 3676140"	"Règlement"	"7757"	"7757"		266,984
"pr_regelement"	2658	""	16/12/20	"Règlement Chèque : 0000800"	"Règlement"	"7758"	"7758"		2634,08
"pr_regelement"	1525	""	24/09/21	"Règlement Virement"	"Règlement"	"9342"	"9342"		3618
"pr_regelement"	2455	""	24/09/21	"Règlement Virement"	"Règlement"	"9343"	"9343"		11640
"pr_regelement"	564	""	24/09/21	"Règlement Espèce"	"Règlement"	"9344"	"9344"		24184,764
"pr_regelement"	2745	""	24/09/21	"Règlement Espèce"	"Règlement"	"9345"	"9345"		559,585
"pr_regelement"	2551	""	24/09/21	"Règlement Chèque : 8100770"	"Règlement"	"9346"	"9346"		128,677
"pr_regelement"	2676	""	24/09/21	"Règlement Espèce"	"Règlement"	"9348"	"9348"		1530,17
"pr_regelement"	560	""	24/09/21	"Règlement Chèque : 0001231"	"Règlement"	"9349"	"9349"		4423
"pr_regelement"	1005	""	24/09/21	"Règlement Espèce"	"Règlement"	"9350"	"9350"		500
"pr_regelement"	2825	""	04/11/21	"Règlement Espèce"	"Règlement"	"9571"	"9571"		245,516
"pr_regelement"	3037	""	04/11/21	"Règlement Espèce"	"Règlement"	"9572"	"9572"		517,56
"pr_regelement"	573	""	04/11/21	"Règlement Chèque : 1599093"	"Règlement"	"9573"	"9573"		2455,455
"pr_regelement"	1711	""	05/11/21	"Règlement Chèque : 0000687"	"Règlement"	"9574"	"9574"		1000
"pr_regelement"	1711	""	05/11/21	"Règlement Chèque : 0000688"	"Règlement"	"9575"	"9575"		1000
"pr_regelement"	1711	""	05/11/21	"Règlement Chèque : 0000689"	"Règlement"	"9576"	"9576"		1127,194
"pr_regelement"	1529	""	05/11/21	"Règlement Chèque : 5017706"	"Règlement"	"9577"	"9577"		934,067
"pr_regelement"	2107	""	05/11/21	"Règlement Chèque : 1673162"	"Règlement"	"9578"	"9578"		834,92
"pr_regelement"	754	""	05/11/21	"Règlement Espèce"	"Règlement"	"9579"	"9579"		483,198
"pr_regelement"	2139	""	05/11/21	"Règlement Espèce"	"Règlement"	"9580"	"9580"		157
"pr_regelement"	2221	""	05/11/21	"Règlement Espèce"	"Règlement"	"9581"	"9581"		523,26
"pr_regelement"	2241	""	05/11/21	"Règlement Espèce"	"Règlement"	"9582"	"9582"		173,98
"pr_regelement"	3024	""	05/11/21	"Règlement Espèce"	"Règlement"	"9583"	"9583"		344,828
"pr_regelement"	2561	""	05/11/21	"Règlement Espèce"	"Règlement"	"9584"	"9584"		326,04
"pr_regelement"	2073	""	05/11/21	"Règlement Espèce"	"Règlement"	"9585"	"9585"		620,935
"pr_regelement"	3047	""	05/11/21	"Règlement Espèce"	"Règlement"	"9586"	"9586"		804,179
"pr_regelement"	2703	""	05/11/21	"Règlement Espèce"	"Règlement"	"9587"	"9587"		158,25
"pr_regelement"	2595	""	05/11/21	"Règlement Espèce"	"Règlement"	"9588"	"9588"		23,51
"pr_regelement"	2540	""	05/11/21	"Règlement Espèce"	"Règlement"	"9589"	"9589"		616,748
"pr_regelement"	3049	""	05/11/21	"Règlement Chèque : 7439753"	"Règlement"	"9590"	"9590"		379,376
"pr_regelement"	1490	""	08/11/21	"Règlement Espèce"	"Règlement"	"9591"	"9591"		946,906
"pr_regelement"	1490	""	08/11/21	"Règlement Espèce"	"Règlement"	"9592"	"9592"		145,586
"pr_regelement"	2137	""	08/11/21	"Règlement Espèce"	"Règlement"	"9593"	"9593"		1641,44
"pr_regelement"	3029	""	08/11/21	"Règlement Espèce"	"Règlement"	"9594"	"9594"		176,08
"pr_regelement"	3028	""	08/11/21	"Règlement Espèce"	"Règlement"	"9595"	"9595"		43
